"Titulo"|"Valor"|"Id"|"Fecha"|"Propiedad"|"Subconcepto"
"01 012 Reservas de clientes que representan em "|2|15|"2024-02-04"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-02-04"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|15|15|"2024-02-04"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2024-02-05"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-02-05"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2024-02-05"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|11|15|"2024-02-06"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-02-07"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2024-02-07"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-02-08"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-02-08"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|6|15|"2024-02-08"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|10|15|"2024-02-08"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|2|18|"2024-02-08"|"Sites BAQ"|"Complimentary                                  "
"01 012 Reservas de clientes que representan em "|2|15|"2024-02-09"|"Sites BAQ"|"Huespedes"
"01 015 Reservas de clientes que vienen para ev "|21|15|"2024-02-09"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-02-09"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|30|15|"2024-02-09"|"Sites BAQ"|"Huespedes"
"03 031 Reservas que se les brinda noches de co "|1|15|"2024-02-09"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-02-10"|"Sites BAQ"|"Huespedes"
"01 015 Reservas de clientes que vienen para ev "|21|15|"2024-02-10"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|3|15|"2024-02-10"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|47|15|"2024-02-10"|"Sites BAQ"|"Huespedes"
"03 031 Reservas que se les brinda noches de co "|1|15|"2024-02-10"|"Sites BAQ"|"Huespedes"
"01 015 Reservas de clientes que vienen para ev "|18|15|"2024-02-11"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-02-11"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|23|15|"2024-02-11"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-02-12"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|24|15|"2024-02-12"|"Sites BAQ"|"Huespedes"
"House Use                                      "|2|17|"2024-02-12"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|1|15|"2024-02-13"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-02-13"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|12|15|"2024-02-13"|"Sites BAQ"|"Huespedes"
"House Use                                      "|2|17|"2024-02-13"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|2|15|"2024-02-14"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|11|15|"2024-02-14"|"Sites BAQ"|"Huespedes"
"House Use                                      "|2|17|"2024-02-14"|"Sites BAQ"|"House Use                                      "
"01 012 Reservas de clientes que representan em "|1|15|"2024-02-15"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|15|15|"2024-02-15"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|4|15|"2024-02-16"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-02-16"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|20|15|"2024-02-16"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-02-17"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|26|15|"2024-02-17"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|3|15|"2024-02-18"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|15|15|"2024-02-18"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2024-02-19"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|4|15|"2024-02-19"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|20|15|"2024-02-19"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|3|15|"2024-02-20"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|3|15|"2024-02-20"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|21|15|"2024-02-20"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|3|15|"2024-02-21"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|3|15|"2024-02-21"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|18|15|"2024-02-21"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-02-22"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-02-22"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|9|15|"2024-02-22"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|5|15|"2024-02-23"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-02-23"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-02-23"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|20|15|"2024-02-23"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|3|18|"2024-02-23"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-02-24"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-02-24"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|28|15|"2024-02-24"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|6|18|"2024-02-24"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-02-25"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|7|15|"2024-02-25"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|2|18|"2024-02-25"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-02-26"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-02-26"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|5|15|"2024-02-26"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|11|15|"2024-02-26"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|3|18|"2024-02-26"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-02-27"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|7|15|"2024-02-27"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|3|15|"2024-02-27"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|8|15|"2024-02-27"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|3|18|"2024-02-27"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|4|15|"2024-02-28"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|9|15|"2024-02-28"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2024-02-28"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|5|15|"2024-02-28"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|14|15|"2024-02-28"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|3|18|"2024-02-28"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|4|15|"2024-02-29"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|7|15|"2024-02-29"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|7|15|"2024-02-29"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|1|18|"2024-02-29"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2024-03-01"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|3|15|"2024-03-01"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-03-01"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|15|15|"2024-03-01"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|1|18|"2024-03-01"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-03-02"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|7|15|"2024-03-02"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-03-02"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|28|15|"2024-03-02"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|1|18|"2024-03-02"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|4|15|"2024-03-03"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-03"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|7|15|"2024-03-03"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|1|18|"2024-03-03"|"Sites BAQ"|"Complimentary                                  "
"01 012 Reservas de clientes que representan em "|5|15|"2024-03-04"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|2|15|"2024-03-04"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|2|15|"2024-03-04"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|2|18|"2024-03-04"|"Sites BAQ"|"Complimentary                                  "
"01 012 Reservas de clientes que representan em "|12|15|"2024-03-05"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|2|15|"2024-03-05"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-03-05"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|7|15|"2024-03-05"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|2|18|"2024-03-05"|"Sites BAQ"|"Complimentary                                  "
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2024-03-06"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|28|15|"2024-03-06"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2024-03-06"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|11|15|"2024-03-06"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-03-07"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|15|15|"2024-03-07"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-03-07"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2024-03-07"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|5|15|"2024-03-08"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|6|15|"2024-03-08"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2024-03-08"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|3|15|"2024-03-08"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|26|15|"2024-03-08"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2024-03-09"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-03-09"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2024-03-09"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|33|15|"2024-03-09"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-03-10"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-03-10"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|16|15|"2024-03-10"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|5|15|"2024-03-11"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|12|15|"2024-03-11"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|9|15|"2024-03-12"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-03-12"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|16|15|"2024-03-12"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|11|15|"2024-03-13"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|2|15|"2024-03-13"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-03-13"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|27|15|"2024-03-13"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|22|15|"2024-03-14"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2024-03-14"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|3|15|"2024-03-14"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|27|15|"2024-03-14"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-03-15"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|10|15|"2024-03-15"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|6|15|"2024-03-15"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|20|15|"2024-03-15"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|5|15|"2024-03-16"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|6|15|"2024-03-16"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|15|15|"2024-03-16"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|9|15|"2024-03-17"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-03-17"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|6|15|"2024-03-17"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|14|15|"2024-03-18"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|4|15|"2024-03-18"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|18|15|"2024-03-19"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2024-03-19"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|7|15|"2024-03-19"|"Sites BAQ"|"Huespedes"
"Complimentary                                  "|2|18|"2024-03-19"|"Sites BAQ"|"Complimentary                                  "
"01 012 Reservas de clientes que representan em "|18|15|"2024-03-20"|"Sites BAQ"|"Huespedes"
"01 016 Reservas de clientes que vienen a la ci "|1|15|"2024-03-20"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|8|15|"2024-03-20"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|4|15|"2024-03-21"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|12|15|"2024-03-21"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|9|15|"2024-03-21"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|10|15|"2024-03-22"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2024-03-22"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|18|15|"2024-03-22"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-23"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|17|15|"2024-03-23"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|2|15|"2024-03-24"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-24"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-03-24"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|14|15|"2024-03-24"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-25"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|19|15|"2024-03-25"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-03-26"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-26"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|23|15|"2024-03-26"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-27"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|21|15|"2024-03-27"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-28"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-03-28"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|25|15|"2024-03-28"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-03-29"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|4|15|"2024-03-29"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|18|15|"2024-03-29"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|3|15|"2024-03-30"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|15|15|"2024-03-30"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|3|15|"2024-03-31"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-03-31"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|2|15|"2024-03-31"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|3|15|"2024-03-31"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-04-01"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|1|15|"2024-04-01"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|12|15|"2024-04-01"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-04-02"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|2|15|"2024-04-02"|"Sites BAQ"|"Huespedes"
"02 021 Reservas de clientes que visitan la ciu "|1|15|"2024-04-02"|"Sites BAQ"|"Huespedes"
"02 024 Se refiere a reservas que vienen a la c "|9|15|"2024-04-02"|"Sites BAQ"|"Huespedes"
"01 011 Reservas de clientes que visitan la ciu "|1|15|"2024-04-03"|"Sites BAQ"|"Huespedes"
"01 012 Reservas de clientes que representan em "|3|15|"2024-04-03"|"Sites BAQ"|"Huespedes"
